"Title","Type","Circulation","Price","Year","Month","Date"
"New Yorker","Quality","127,680","0.00","1934","1","13 Jan 1934"
"New Yorker","Quality","125,064","0.00","1934","1","20 Jan 1934"
"New Yorker","Quality","127,072","0.00","1934","1","27 Jan 1934"
"New Yorker","Quality","130,869","0.00","1934","2","03 Feb 1934"
"New Yorker","Quality","131,226","0.00","1934","2","10 Feb 1934"
"New Yorker","Quality","130,400","0.00","1934","2","17 Feb 1934"
"New Yorker","Quality","129,341","0.00","1934","2","24 Feb 1934"
"New Yorker","Quality","128,452","0.00","1934","3","03 Mar 1934"
"New Yorker","Quality","130,058","0.00","1934","3","10 Mar 1934"
"New Yorker","Quality","128,879","0.00","1934","3","17 Mar 1934"
"New Yorker","Quality","129,184","0.00","1934","3","24 Mar 1934"
"New Yorker","Quality","127,308","0.00","1934","3","31 Mar 1934"
"New Yorker","Quality","129,079","0.00","1934","4","07 Apr 1934"
"New Yorker","Quality","128,200","0.00","1934","4","14 Apr 1934"
"New Yorker","Quality","125,266","0.00","1934","4","21 Apr 1934"
"New Yorker","Quality","124,266","0.00","1934","4","28 Apr 1934"
"New Yorker","Quality","121,781","0.00","1934","5","05 May 1934"
"New Yorker","Quality","122,725","0.00","1934","5","12 May 1934"
"New Yorker","Quality","120,089","0.00","1934","5","19 May 1934"
"New Yorker","Quality","121,706","0.00","1934","5","26 May 1934"
"New Yorker","Quality","121,354","0.00","1934","6","02 Jun 1934"
"New Yorker","Quality","120,256","0.00","1934","6","09 Jun 1934"
"New Yorker","Quality","123,562","0.00","1934","6","16 Jun 1934"
"New Yorker","Quality","119,061","0.00","1934","6","23 Jun 1934"
"New Yorker","Quality","121,900","0.00","1934","6","30 Jun 1934"
"New Yorker","Quality","119,714","0.00","1934","7","07 Jul 1934"
"New Yorker","Quality","118,078","0.00","1934","7","14 Jul 1934"
"New Yorker","Quality","118,345","0.00","1934","7","21 Jul 1934"
"New Yorker","Quality","117,190","0.00","1934","7","28 Jul 1934"
"New Yorker","Quality","120,999","0.00","1934","8","04 Aug 1934"
"New Yorker","Quality","123,557","0.00","1934","8","11 Aug 1934"
"New Yorker","Quality","120,625","0.00","1934","8","18 Aug 1934"
"New Yorker","Quality","122,358","0.00","1934","8","25 Aug 1934"
"New Yorker","Quality","122,665","0.00","1934","9","01 Sep 1934"
"New Yorker","Quality","123,058","0.00","1934","9","08 Sep 1934"
"New Yorker","Quality","125,436","0.00","1934","9","15 Sep 1934"
"New Yorker","Quality","123,738","0.00","1934","9","22 Sep 1934"
"New Yorker","Quality","124,358","0.00","1934","9","29 Sep 1934"
"New Yorker","Quality","123,031","0.00","1934","10","06 Oct 1934"
"New Yorker","Quality","127,768","0.00","1934","10","13 Oct 1934"
"New Yorker","Quality","125,788","0.00","1934","10","20 Oct 1934"
"New Yorker","Quality","126,041","0.00","1934","10","27 Oct 1934"
"New Yorker","Quality","124,566","0.00","1934","11","03 Nov 1934"
"New Yorker","Quality","130,638","0.00","1934","11","10 Nov 1934"
"New Yorker","Quality","128,315","0.00","1934","11","17 Nov 1934"
"New Yorker","Quality","126,481","0.00","1934","11","24 Nov 1934"
"New Yorker","Quality","132,726","0.00","1934","12","01 Dec 1934"
"New Yorker","Quality","128,906","0.00","1934","12","08 Dec 1934"
"New Yorker","Quality","130,021","0.00","1934","12","15 Dec 1934"
"New Yorker","Quality","125,442","0.00","1934","12","22 Dec 1934"
"New Yorker","Quality","122,972","0.00","1934","12","29 Dec 1934"
"New Yorker","Quality","125,675","0.00","1935","1","05 Jan 1935"
"New Yorker","Quality","124,503","0.00","1935","1","12 Jan 1935"
"New Yorker","Quality","129,131","0.00","1935","1","19 Jan 1935"
"New Yorker","Quality","129,514","0.00","1935","1","26 Jan 1935"
"New Yorker","Quality","132,625","0.00","1935","2","02 Feb 1935"
"New Yorker","Quality","129,802","0.00","1935","2","09 Feb 1935"
"New Yorker","Quality","131,937","0.00","1935","2","16 Feb 1935"
"New Yorker","Quality","133,258","0.00","1935","2","23 Feb 1935"
"New Yorker","Quality","131,689","0.00","1935","3","02 Mar 1935"
"New Yorker","Quality","131,033","0.00","1935","3","09 Mar 1935"
"New Yorker","Quality","130,668","0.00","1935","3","16 Mar 1935"
"New Yorker","Quality","131,526","0.00","1935","3","23 Mar 1935"
"New Yorker","Quality","132,071","0.00","1935","3","30 Mar 1935"
"New Yorker","Quality","130,380","0.00","1935","4","06 Apr 1935"
"New Yorker","Quality","127,698","0.00","1935","4","13 Apr 1935"
"New Yorker","Quality","128,876","0.00","1935","4","20 Apr 1935"
"New Yorker","Quality","124,243","0.00","1935","4","27 Apr 1935"
"New Yorker","Quality","127,274","0.00","1935","5","04 May 1935"
"New Yorker","Quality","125,576","0.00","1935","5","11 May 1935"
"New Yorker","Quality","123,307","0.00","1935","5","18 May 1935"
"New Yorker","Quality","118,147","0.00","1935","5","25 May 1935"
"New Yorker","Quality","125,905","0.00","1935","6","01 Jun 1935"
"New Yorker","Quality","125,322","0.00","1935","6","08 Jun 1935"
"New Yorker","Quality","124,492","0.00","1935","6","15 Jun 1935"
"New Yorker","Quality","124,127","0.00","1935","6","22 Jun 1935"
"New Yorker","Quality","121,639","0.00","1935","6","29 Jun 1935"
"New Yorker","Quality","122,867","0.00","1935","7","06 Jul 1935"
"New Yorker","Quality","120,769","0.00","1935","7","13 Jul 1935"
"New Yorker","Quality","123,407","0.00","1935","7","20 Jul 1935"
"New Yorker","Quality","121,690","0.00","1935","7","27 Jul 1935"
"New Yorker","Quality","122,563","0.00","1935","8","03 Aug 1935"
"New Yorker","Quality","120,569","0.00","1935","8","10 Aug 1935"
"New Yorker","Quality","124,285","0.00","1935","8","17 Aug 1935"
"New Yorker","Quality","123,041","0.00","1935","8","24 Aug 1935"
"New Yorker","Quality","126,868","0.00","1935","8","31 Aug 1935"
"New Yorker","Quality","126,197","0.00","1935","9","07 Sep 1935"
"New Yorker","Quality","127,806","0.00","1935","9","14 Sep 1935"
"New Yorker","Quality","128,154","0.00","1935","9","21 Sep 1935"
"New Yorker","Quality","126,437","0.00","1935","9","28 Sep 1935"
"New Yorker","Quality","127,165","0.00","1935","10","05 Oct 1935"
"New Yorker","Quality","129,386","0.00","1935","10","12 Oct 1935"
"New Yorker","Quality","128,979","0.00","1935","10","19 Oct 1935"
"New Yorker","Quality","128,869","0.00","1935","10","26 Oct 1935"
"New Yorker","Quality","130,362","0.00","1935","11","02 Nov 1935"
"New Yorker","Quality","133,364","0.00","1935","11","09 Nov 1935"
"New Yorker","Quality","135,986","0.00","1935","11","16 Nov 1935"
"New Yorker","Quality","130,929","0.00","1935","11","23 Nov 1935"
"New Yorker","Quality","136,702","0.00","1935","11","30 Nov 1935"
"New Yorker","Quality","135,076","0.00","1935","12","07 Dec 1935"
"New Yorker","Quality","135,419","0.00","1935","12","14 Dec 1935"
"New Yorker","Quality","135,100","0.00","1935","12","21 Dec 1935"
"New Yorker","Quality","131,492","0.00","1935","12","28 Dec 1935"
"New Yorker","Quality","135,486","0.00","1936","1","04 Jan 1936"
"New Yorker","Quality","136,642","0.00","1936","1","11 Jan 1936"
"New Yorker","Quality","134,153","0.00","1936","1","18 Jan 1936"
"New Yorker","Quality","136,926","0.00","1936","1","25 Jan 1936"
"New Yorker","Quality","136,796","0.00","1936","2","01 Feb 1936"
"New Yorker","Quality","136,090","0.00","1936","2","08 Feb 1936"
"New Yorker","Quality","135,940","0.00","1936","2","15 Feb 1936"
"New Yorker","Quality","137,743","0.00","1936","2","22 Feb 1936"
"New Yorker","Quality","136,605","0.00","1936","2","29 Feb 1936"
"New Yorker","Quality","136,167","0.00","1936","3","07 Mar 1936"
"New Yorker","Quality","138,454","0.00","1936","3","14 Mar 1936"
"New Yorker","Quality","135,893","0.00","1936","3","21 Mar 1936"
"New Yorker","Quality","133,646","0.00","1936","3","28 Mar 1936"
"New Yorker","Quality","133,242","0.00","1936","4","04 Apr 1936"
"New Yorker","Quality","134,804","0.00","1936","4","11 Apr 1936"
"New Yorker","Quality","131,482","0.00","1936","4","18 Apr 1936"
"New Yorker","Quality","129,376","0.00","1936","4","25 Apr 1936"
"New Yorker","Quality","126,681","0.00","1936","5","02 May 1936"
"New Yorker","Quality","129,615","0.00","1936","5","09 May 1936"
"New Yorker","Quality","127,588","0.00","1936","5","16 May 1936"
"New Yorker","Quality","127,038","0.00","1936","5","23 May 1936"
"New Yorker","Quality","129,448","0.00","1936","5","30 May 1936"
"New Yorker","Quality","130,443","0.00","1936","6","06 Jun 1936"
"New Yorker","Quality","130,795","0.00","1936","6","13 Jun 1936"
"New Yorker","Quality","130,472","0.00","1936","6","20 Jun 1936"
"New Yorker","Quality","131,090","0.00","1936","6","27 Jun 1936"
"New Yorker","Quality","129,382","0.00","1936","7","04 Jul 1936"
"New Yorker","Quality","126,764","0.00","1936","7","11 Jul 1936"
"New Yorker","Quality","127,919","0.00","1936","7","18 Jul 1936"
"New Yorker","Quality","127,890","0.00","1936","7","25 Jul 1936"
"New Yorker","Quality","131,241","0.00","1936","8","01 Aug 1936"
"New Yorker","Quality","129,392","0.00","1936","8","08 Aug 1936"
"New Yorker","Quality","131,226","0.00","1936","8","15 Aug 1936"
"New Yorker","Quality","129,819","0.00","1936","8","22 Aug 1936"
"New Yorker","Quality","129,921","0.00","1936","8","29 Aug 1936"
"New Yorker","Quality","132,000","0.00","1936","9","05 Sep 1936"
"New Yorker","Quality","134,940","0.00","1936","9","12 Sep 1936"
"New Yorker","Quality","137,099","0.00","1936","9","19 Sep 1936"
"New Yorker","Quality","134,179","0.00","1936","9","26 Sep 1936"
"New Yorker","Quality","134,695","0.00","1936","10","03 Oct 1936"
"New Yorker","Quality","135,472","0.00","1936","10","10 Oct 1936"
"New Yorker","Quality","136,644","0.00","1936","10","17 Oct 1936"
"New Yorker","Quality","133,734","0.00","1936","10","24 Oct 1936"
"New Yorker","Quality","131,700","0.00","1936","10","31 Oct 1936"
"New Yorker","Quality","134,544","0.00","1936","11","07 Nov 1936"
"New Yorker","Quality","140,835","0.00","1936","11","14 Nov 1936"
"New Yorker","Quality","138,160","0.00","1936","11","21 Nov 1936"
"New Yorker","Quality","141,614","0.00","1936","11","28 Nov 1936"
"New Yorker","Quality","144,168","0.00","1936","12","05 Dec 1936"
"New Yorker","Quality","137,439","0.00","1936","12","12 Dec 1936"
"New Yorker","Quality","137,182","0.00","1936","12","19 Dec 1936"
"New Yorker","Quality","136,137","0.00","1936","12","26 Dec 1936"
"New Yorker","Quality","139,497","0.00","1937","1","02 Jan 1937"
"New Yorker","Quality","138,344","0.00","1937","1","09 Jan 1937"
"New Yorker","Quality","139,773","0.00","1937","1","16 Jan 1937"
"New Yorker","Quality","137,284","0.00","1937","1","23 Jan 1937"
"New Yorker","Quality","138,644","0.00","1937","1","30 Jan 1937"
"New Yorker","Quality","136,648","0.00","1937","2","06 Feb 1937"
"New Yorker","Quality","137,529","0.00","1937","2","13 Feb 1937"
"New Yorker","Quality","140,056","0.00","1937","2","20 Feb 1937"
"New Yorker","Quality","136,575","0.00","1937","2","27 Feb 1937"
"New Yorker","Quality","136,003","0.00","1937","3","06 Mar 1937"
"New Yorker","Quality","136,857","0.00","1937","3","13 Mar 1937"
"New Yorker","Quality","138,285","0.00","1937","3","20 Mar 1937"
"New Yorker","Quality","135,933","0.00","1937","3","27 Mar 1937"
"New Yorker","Quality","136,091","0.00","1937","4","03 Apr 1937"
"New Yorker","Quality","133,555","0.00","1937","4","10 Apr 1937"
"New Yorker","Quality","132,774","0.00","1937","4","17 Apr 1937"
"New Yorker","Quality","131,526","0.00","1937","4","24 Apr 1937"
"New Yorker","Quality","131,287","0.00","1937","5","01 May 1937"
"New Yorker","Quality","130,191","0.00","1937","5","08 May 1937"
"New Yorker","Quality","131,053","0.00","1937","5","15 May 1937"
"New Yorker","Quality","131,361","0.00","1937","5","22 May 1937"
"New Yorker","Quality","129,754","0.00","1937","5","29 May 1937"
"New Yorker","Quality","131,883","0.00","1937","6","05 Jun 1937"
"New Yorker","Quality","129,306","0.00","1937","6","12 Jun 1937"
"New Yorker","Quality","130,458","0.00","1937","6","19 Jun 1937"
"New Yorker","Quality","130,503","0.00","1937","6","26 Jun 1937"
"New Yorker","Quality","128,977","0.00","1937","7","03 Jul 1937"
"New Yorker","Quality","127,524","0.00","1937","7","10 Jul 1937"
"New Yorker","Quality","131,081","0.00","1937","7","17 Jul 1937"
"New Yorker","Quality","127,136","0.00","1937","7","24 Jul 1937"
"New Yorker","Quality","132,170","0.00","1937","7","31 Jul 1937"
"New Yorker","Quality","132,981","0.00","1937","8","07 Aug 1937"
"New Yorker","Quality","132,538","0.00","1937","8","14 Aug 1937"
"New Yorker","Quality","132,912","0.00","1937","8","21 Aug 1937"
"New Yorker","Quality","129,708","0.00","1937","8","28 Aug 1937"
"New Yorker","Quality","133,659","0.00","1937","9","04 Sep 1937"
"New Yorker","Quality","134,989","0.00","1937","9","11 Sep 1937"
"New Yorker","Quality","135,931","0.00","1937","9","18 Sep 1937"
"New Yorker","Quality","133,191","0.00","1937","9","25 Sep 1937"
"New Yorker","Quality","133,778","0.00","1937","10","02 Oct 1937"
"New Yorker","Quality","132,181","0.00","1937","10","09 Oct 1937"
"New Yorker","Quality","138,315","0.00","1937","10","16 Oct 1937"
"New Yorker","Quality","130,992","0.00","1937","10","23 Oct 1937"
"New Yorker","Quality","136,277","0.00","1937","10","30 Oct 1937"
"New Yorker","Quality","136,679","0.00","1937","11","06 Nov 1937"
"New Yorker","Quality","135,008","0.00","1937","11","13 Nov 1937"
"New Yorker","Quality","137,086","0.00","1937","11","20 Nov 1937"
"New Yorker","Quality","140,773","0.00","1937","11","27 Nov 1937"
"New Yorker","Quality","136,475","0.00","1937","12","04 Dec 1937"
"New Yorker","Quality","137,832","0.00","1937","12","11 Dec 1937"
"New Yorker","Quality","136,572","0.00","1937","12","18 Dec 1937"
"New Yorker","Quality","135,136","0.00","1937","12","25 Dec 1937"
"New Yorker","Quality","136,042","0.00","1938","1","01 Jan 1938"
"New Yorker","Quality","134,270","0.00","1938","1","08 Jan 1938"
"New Yorker","Quality","139,861","0.00","1938","1","15 Jan 1938"
"New Yorker","Quality","138,621","0.00","1938","1","22 Jan 1938"
"New Yorker","Quality","138,366","0.00","1938","1","29 Jan 1938"
"New Yorker","Quality","136,853","0.00","1938","2","05 Feb 1938"
"New Yorker","Quality","139,525","0.00","1938","2","12 Feb 1938"
"New Yorker","Quality","138,737","0.00","1938","2","19 Feb 1938"
"New Yorker","Quality","136,468","0.00","1938","2","26 Feb 1938"
"New Yorker","Quality","135,796","0.00","1938","3","05 Mar 1938"
"New Yorker","Quality","133,512","0.00","1938","3","12 Mar 1938"
"New Yorker","Quality","134,362","0.00","1938","3","19 Mar 1938"
"New Yorker","Quality","131,695","0.00","1938","3","26 Mar 1938"
"New Yorker","Quality","134,840","0.00","1938","4","02 Apr 1938"
"New Yorker","Quality","134,380","0.00","1938","4","09 Apr 1938"
"New Yorker","Quality","133,824","0.00","1938","4","16 Apr 1938"
"New Yorker","Quality","137,391","0.00","1938","4","23 Apr 1938"
"New Yorker","Quality","131,790","0.00","1938","4","30 Apr 1938"
"New Yorker","Quality","130,624","0.00","1938","5","07 May 1938"
"New Yorker","Quality","131,524","0.00","1938","5","14 May 1938"
"New Yorker","Quality","131,056","0.00","1938","5","21 May 1938"
"New Yorker","Quality","131,836","0.00","1938","5","28 May 1938"
"New Yorker","Quality","130,244","0.00","1938","6","04 Jun 1938"
"New Yorker","Quality","130,769","0.00","1938","6","11 Jun 1938"
"New Yorker","Quality","130,836","0.00","1938","6","18 Jun 1938"
"New Yorker","Quality","131,590","0.00","1938","6","25 Jun 1938"
"New Yorker","Quality","131,393","0.00","1938","7","02 Jul 1938"
"New Yorker","Quality","128,639","0.00","1938","7","09 Jul 1938"
"New Yorker","Quality","129,288","0.00","1938","7","16 Jul 1938"
"New Yorker","Quality","130,787","0.00","1938","7","23 Jul 1938"
"New Yorker","Quality","133,128","0.00","1938","7","30 Jul 1938"
"New Yorker","Quality","131,948","0.00","1938","8","06 Aug 1938"
"New Yorker","Quality","132,491","0.00","1938","8","13 Aug 1938"
"New Yorker","Quality","131,801","0.00","1938","8","20 Aug 1938"
"New Yorker","Quality","133,340","0.00","1938","8","27 Aug 1938"
"New Yorker","Quality","130,569","0.00","1938","9","03 Sep 1938"
"New Yorker","Quality","131,014","0.00","1938","9","10 Sep 1938"
"New Yorker","Quality","135,386","0.00","1938","9","17 Sep 1938"
"New Yorker","Quality","136,800","0.00","1938","9","24 Sep 1938"
"New Yorker","Quality","134,689","0.00","1938","10","01 Oct 1938"
"New Yorker","Quality","137,249","0.00","1938","10","08 Oct 1938"
"New Yorker","Quality","138,090","0.00","1938","10","15 Oct 1938"
"New Yorker","Quality","136,290","0.00","1938","10","22 Oct 1938"
"New Yorker","Quality","137,054","0.00","1938","10","29 Oct 1938"
"New Yorker","Quality","136,004","0.00","1938","11","05 Nov 1938"
"New Yorker","Quality","138,790","0.00","1938","11","12 Nov 1938"
"New Yorker","Quality","137,471","0.00","1938","11","19 Nov 1938"
"New Yorker","Quality","139,076","0.00","1938","11","26 Nov 1938"
"New Yorker","Quality","139,874","0.00","1938","12","03 Dec 1938"
"New Yorker","Quality","138,464","0.00","1938","12","10 Dec 1938"
"New Yorker","Quality","136,828","0.00","1938","12","17 Dec 1938"
"New Yorker","Quality","135,539","0.00","1938","12","24 Dec 1938"
"New Yorker","Quality","137,776","0.00","1938","12","31 Dec 1938"
"New Yorker","Quality","173,883","0.00","1939","1","07 Jan 1939"
"New Yorker","Quality","144,475","0.00","1939","1","14 Jan 1939"
"New Yorker","Quality","144,809","0.00","1939","1","21 Jan 1939"
"New Yorker","Quality","146,341","0.00","1939","1","28 Jan 1939"
"New Yorker","Quality","145,389","0.00","1939","2","04 Feb 1939"
"New Yorker","Quality","146,582","0.00","1939","2","11 Feb 1939"
"New Yorker","Quality","146,555","0.00","1939","2","18 Feb 1939"
"New Yorker","Quality","144,274","0.00","1939","2","25 Feb 1939"
"New Yorker","Quality","143,857","0.00","1939","3","04 Mar 1939"
"New Yorker","Quality","145,709","0.00","1939","3","11 Mar 1939"
"New Yorker","Quality","147,983","0.00","1939","3","18 Mar 1939"
"New Yorker","Quality","144,790","0.00","1939","3","25 Mar 1939"
"New Yorker","Quality","145,075","0.00","1939","4","01 Apr 1939"
"New Yorker","Quality","142,461","0.00","1939","4","08 Apr 1939"
"New Yorker","Quality","143,604","0.00","1939","4","15 Apr 1939"
"New Yorker","Quality","139,755","0.00","1939","4","22 Apr 1939"
"New Yorker","Quality","155,656","0.00","1939","4","29 Apr 1939"
"New Yorker","Quality","141,455","0.00","1939","5","06 May 1939"
"New Yorker","Quality","141,663","0.00","1939","5","13 May 1939"
"New Yorker","Quality","142,930","0.00","1939","5","20 May 1939"
"New Yorker","Quality","143,329","0.00","1939","5","27 May 1939"
"New Yorker","Quality","144,918","0.00","1939","6","03 Jun 1939"
"New Yorker","Quality","143,614","0.00","1939","6","10 Jun 1939"
"New Yorker","Quality","144,049","0.00","1939","6","17 Jun 1939"
"New Yorker","Quality","141,226","0.00","1939","6","24 Jun 1939"
"New Yorker","Quality","142,075","0.00","1939","7","01 Jul 1939"
"New Yorker","Quality","154,411","0.00","1939","7","08 Jul 1939"
"New Yorker","Quality","145,286","0.00","1939","7","15 Jul 1939"
"New Yorker","Quality","145,608","0.00","1939","7","22 Jul 1939"
"New Yorker","Quality","144,627","0.00","1939","7","29 Jul 1939"
"New Yorker","Quality","143,725","0.00","1939","8","05 Aug 1939"
"New Yorker","Quality","144,204","0.00","1939","8","12 Aug 1939"
"New Yorker","Quality","147,508","0.00","1939","8","19 Aug 1939"
"New Yorker","Quality","145,710","0.00","1939","8","26 Aug 1939"
"New Yorker","Quality","142,745","0.00","1939","9","02 Sep 1939"
"New Yorker","Quality","145,786","0.00","1939","9","09 Sep 1939"
"New Yorker","Quality","147,868","0.00","1939","9","16 Sep 1939"
"New Yorker","Quality","145,399","0.00","1939","9","23 Sep 1939"
"New Yorker","Quality","146,989","0.00","1939","9","30 Sep 1939"
"New Yorker","Quality","144,225","0.00","1939","10","07 Oct 1939"
"New Yorker","Quality","147,153","0.00","1939","10","14 Oct 1939"
"New Yorker","Quality","147,365","0.00","1939","10","21 Oct 1939"
"New Yorker","Quality","144,880","0.00","1939","10","28 Oct 1939"
"New Yorker","Quality","145,599","0.00","1939","11","04 Nov 1939"
"New Yorker","Quality","144,767","0.00","1939","11","11 Nov 1939"
"New Yorker","Quality","147,230","0.00","1939","11","18 Nov 1939"
"New Yorker","Quality","150,503","0.00","1939","11","25 Nov 1939"
"New Yorker","Quality","147,962","0.00","1939","12","02 Dec 1939"
"New Yorker","Quality","150,614","0.00","1939","12","09 Dec 1939"
"New Yorker","Quality","150,038","0.00","1939","12","16 Dec 1939"
"New Yorker","Quality","149,185","0.00","1939","12","23 Dec 1939"
"New Yorker","Quality","146,232","0.00","1939","12","30 Dec 1939"
"New Yorker","Quality","150,159","0.00","1940","1","06 Jan 1940"
"New Yorker","Quality","152,740","0.00","1940","1","13 Jan 1940"
"New Yorker","Quality","156,055","0.00","1940","1","20 Jan 1940"
"New Yorker","Quality","153,609","0.00","1940","1","27 Jan 1940"
"New Yorker","Quality","155,629","0.00","1940","2","03 Feb 1940"
"New Yorker","Quality","155,369","0.00","1940","2","10 Feb 1940"
"New Yorker","Quality","155,019","0.00","1940","2","17 Feb 1940"
"New Yorker","Quality","158,652","0.00","1940","2","24 Feb 1940"
"New Yorker","Quality","153,127","0.00","1940","3","02 Mar 1940"
"New Yorker","Quality","153,286","0.00","1940","3","09 Mar 1940"
"New Yorker","Quality","156,111","0.00","1940","3","16 Mar 1940"
"New Yorker","Quality","154,441","0.00","1940","3","23 Mar 1940"
"New Yorker","Quality","152,326","0.00","1940","3","30 Mar 1940"
"New Yorker","Quality","150,614","0.00","1940","4","06 Apr 1940"
"New Yorker","Quality","149,805","0.00","1940","4","13 Apr 1940"
"New Yorker","Quality","155,575","0.00","1940","4","20 Apr 1940"
"New Yorker","Quality","151,510","0.00","1940","4","27 Apr 1940"
"New Yorker","Quality","150,059","0.00","1940","5","04 May 1940"
"New Yorker","Quality","150,811","0.00","1940","5","11 May 1940"
"New Yorker","Quality","150,064","0.00","1940","5","18 May 1940"
"New Yorker","Quality","149,071","0.00","1940","5","25 May 1940"
"New Yorker","Quality","151,360","0.00","1940","6","01 Jun 1940"
"New Yorker","Quality","148,015","0.00","1940","6","08 Jun 1940"
"New Yorker","Quality","159,628","0.00","1940","6","15 Jun 1940"
"New Yorker","Quality","150,963","0.00","1940","6","22 Jun 1940"
"New Yorker","Quality","148,203","0.00","1940","6","29 Jun 1940"
"New Yorker","Quality","148,661","0.00","1940","7","06 Jul 1940"
"New Yorker","Quality","150,617","0.00","1940","7","13 Jul 1940"
"New Yorker","Quality","149,791","0.00","1940","7","20 Jul 1940"
"New Yorker","Quality","151,100","0.00","1940","7","27 Jul 1940"
"New Yorker","Quality","149,686","0.00","1940","8","03 Aug 1940"
"New Yorker","Quality","151,743","0.00","1940","8","10 Aug 1940"
"New Yorker","Quality","153,608","0.00","1940","8","17 Aug 1940"
"New Yorker","Quality","156,611","0.00","1940","8","24 Aug 1940"
"New Yorker","Quality","151,743","0.00","1940","8","31 Aug 1940"
"New Yorker","Quality","152,669","0.00","1940","9","07 Sep 1940"
"New Yorker","Quality","157,329","0.00","1940","9","14 Sep 1940"
"New Yorker","Quality","156,834","0.00","1940","9","21 Sep 1940"
"New Yorker","Quality","154,550","0.00","1940","9","28 Sep 1940"
"New Yorker","Quality","156,061","0.00","1940","10","05 Oct 1940"
"New Yorker","Quality","166,022","0.00","1940","10","12 Oct 1940"
"New Yorker","Quality","161,349","0.00","1940","10","19 Oct 1940"
"New Yorker","Quality","154,922","0.00","1940","10","26 Oct 1940"
"New Yorker","Quality","158,041","0.00","1940","11","02 Nov 1940"
"New Yorker","Quality","159,328","0.00","1940","11","09 Nov 1940"
"New Yorker","Quality","157,060","0.00","1940","11","16 Nov 1940"
"New Yorker","Quality","160,515","0.00","1940","11","23 Nov 1940"
"New Yorker","Quality","160,117","0.00","1940","11","30 Nov 1940"
"New Yorker","Quality","160,147","0.00","1940","12","07 Dec 1940"
"New Yorker","Quality","164,204","0.00","1940","12","14 Dec 1940"
"New Yorker","Quality","164,843","0.00","1940","12","21 Dec 1940"
"New Yorker","Quality","162,714","0.00","1940","12","28 Dec 1940"
